sample_id,split,class_index
11809,train,4
5308,train,1
13393,train,1
2620,train,1
3105,train,4
10476,train,3
185,train,4
8654,train,3
5453,train,3
7236,train,1
2492,train,3
4373,train,2
5888,train,2
9157,train,3
7495,train,4
7984,train,1
5648,train,4
13948,train,2
1239,train,1
13350,train,3
5853,train,2
11844,train,1
11341,train,3
12439,train,4
11397,train,3
12074,train,2
10556,train,4
1182,train,4
11674,train,2
6915,train,1
4615,train,3
2292,train,2
7669,train,3
12052,train,3
9625,train,1
2967,train,4
8287,train,4
1890,train,4
12779,train,4
5020,train,1
6644,train,1
10168,train,3
4894,train,1
4858,train,4
7972,train,3
7856,train,3
7066,train,3
10874,train,1
6460,train,1
1436,train,3
619,train,1
8965,train,1
1300,train,2
11831,train,3
1939,train,4
8892,train,4
1583,train,4
865,train,2
782,train,4
13687,train,2
13302,train,4
2797,train,3
5490,train,2
4804,train,1
13009,train,2
7325,train,3
14549,train,3
8880,train,2
925,train,1
12358,train,4
12284,train,2
3169,train,3
10516,train,1
13260,train,2
12794,train,3
4917,train,2
12406,train,1
8625,train,4
10060,train,4
7446,train,4
6340,train,2
13162,train,4
1448,train,3
875,train,4
7198,train,3
9906,train,3
11360,train,2
5496,train,2
7316,train,2
12799,train,2
11321,train,3
3394,train,4
8916,train,4
6683,train,2
9061,train,4
6136,train,2
6171,train,2
1689,train,1
1988,train,2
4850,train,3
13377,train,4
13592,train,1
488,train,2
10852,train,4
4069,train,2
10442,train,3
12514,train,4
6252,train,2
5101,train,2
513,train,1
13549,train,1
2732,train,2
6342,train,1
8399,train,2
5772,train,1
7372,train,4
4103,train,1
13405,train,1
8580,train,4
1665,train,3
3570,train,3
3603,train,2
8634,train,2
5242,train,1
990,train,4
13211,train,2
10715,train,3
14485,train,3
9692,train,4
8656,train,3
1542,train,4
11015,train,4
10452,train,1
11513,train,2
851,train,1
10684,train,3
4442,train,4
668,train,3
5949,train,3
13952,train,2
10086,train,4
11967,train,2
12332,train,1
4953,train,4
3866,train,4
8357,train,3
6497,train,2
12030,train,4
11788,train,4
13762,train,1
4253,train,4
13488,train,1
12282,train,4
9303,train,2
5581,train,1
10694,train,4
7557,train,2
2573,train,1
4579,train,1
8205,train,3
7521,train,1
1895,train,2
7478,train,2
7592,train,3
3648,train,1
10336,train,1
9214,train,4
4267,train,2
10783,train,3
11621,train,2
4124,train,4
9706,train,4
2559,train,3
3146,train,4
3857,train,1
11041,train,3
38,train,3
3216,train,1
5768,train,1
4666,train,3
6060,train,1
4941,train,1
11468,train,1
6428,train,4
3343,train,1
972,train,4
6788,train,1
9331,train,2
8417,train,4
7490,train,3
588,train,1
2998,train,4
8573,train,3
12987,train,2
11685,train,1
2175,train,2
12506,train,3
13955,train,2
10961,train,2
5328,train,1
1247,train,1
12646,train,2
14011,train,2
3003,train,4
9712,train,1
6253,train,2
4087,train,1
5804,train,4
7073,train,2
9354,train,1
7882,train,4
9782,train,1
12508,train,2
1536,train,4
1299,train,1
12855,train,1
1249,train,3
1450,train,4
4389,train,1
6700,train,1
5292,train,4
4572,train,2
4138,train,1
9148,train,4
7172,train,2
3308,train,3
4551,train,3
9424,train,3
6284,train,1
9413,train,2
9557,train,4
4202,train,4
11340,train,1
4686,train,1
6271,train,3
9541,train,4
20,train,3
11336,train,2
7252,train,3
5217,train,1
2599,train,3
6461,train,2
8570,train,1
412,train,4
11313,train,3
2064,train,4
4948,train,3
1707,train,2
7602,train,2
10496,train,3
107,train,4
12742,train,4
5961,train,2
4182,train,3
1440,train,1
2111,train,3
13536,train,3
338,train,4
14531,train,3
12434,train,2
8236,train,1
11839,train,2
4471,train,2
9291,train,2
10380,train,1
12449,train,1
2080,train,4
5915,train,2
10034,train,1
6274,train,2
13298,train,2
11538,train,3
2657,train,3
5269,train,2
4570,train,2
10176,train,1
7573,train,4
5823,train,2
9330,train,3
2625,train,4
12935,train,2
8641,train,3
9002,train,1
11148,train,2
1886,train,2
14545,train,3
5897,train,2
2571,train,1
1110,train,2
4596,train,4
7916,train,2
5293,train,4
10439,train,1
10828,train,3
2786,train,4
13825,train,2
12311,train,4
4113,train,4
1966,train,3
3942,train,1
8148,train,1
13667,train,1
4489,train,3
783,train,1
9422,train,4
10653,train,3
8512,train,2
3274,train,3
7707,train,2
6592,train,1
6463,train,2
2134,train,4
10288,train,1
11444,train,4
3086,train,4
10958,train,1
4447,train,2
12601,train,4
2935,train,3
8682,train,1
8720,train,3
1634,train,2
10422,train,3
9955,train,3
13131,train,1
4106,train,3
3487,train,3
4994,train,1
5336,train,4
5629,train,2
1815,train,3
6326,train,1
3491,train,2
3209,train,3
912,train,1
10497,train,3
919,train,1
11036,train,3
8277,train,2
6085,train,4
9776,train,1
878,train,4
9633,train,2
12,train,3
4368,train,2
8840,train,4
9901,train,1
8251,train,4
8552,train,4
12877,train,2
12357,train,4
9965,train,4
2800,train,4
10302,train,4
3617,train,4
11307,train,2
11446,train,3
9350,train,2
13716,train,2
1022,train,4
10924,train,3
9462,train,2
11923,train,2
8981,train,2
3514,train,2
7208,train,2
14509,train,3
1905,train,4
7308,train,1
3657,train,3
11084,train,1
4660,train,3
10544,train,3
8560,train,1
8769,train,2
12576,train,4
2602,train,1
7063,train,3
11399,train,3
9428,train,1
3879,train,3
5199,train,1
3256,train,2
9643,train,1
8434,train,4
9537,train,4
2739,train,1
8594,train,3
9461,train,4
1959,train,4
11420,train,3
14302,train,3
6484,train,1
9009,train,4
5095,train,3
5635,train,3
14253,train,3
12078,train,1
14560,train,3
457,train,2
9351,train,1
14259,train,3
11869,train,3
2005,train,4
4408,train,4
711,train,1
218,train,4
8090,train,4
8997,train,4
11613,train,3
1596,train,4
3306,train,1
3998,train,4
1885,train,2
10041,train,4
11701,train,2
3938,train,3
13850,train,2
10413,train,2
26,train,3
2026,train,1
6230,train,2
9275,train,4
10613,train,2
8406,train,1
5248,train,1
607,train,2
11824,train,1
9332,train,2
12910,train,1
8984,train,2
12222,train,3
3568,train,3
8575,train,3
10973,train,4
12783,train,2
11822,train,1
7199,train,3
4943,train,1
9184,train,1
12837,train,1
1615,train,4
4150,train,4
5447,train,1
2511,train,1
7749,train,4
9257,train,1
12398,train,4
7230,train,2
8132,train,4
5049,train,3
9309,train,3
8778,train,3
5685,train,2
2278,train,1
4487,train,3
2840,train,4
14434,train,3
9826,train,2
5582,train,1
11966,train,3
13422,train,4
7679,train,4
1505,train,4
7484,train,1
12054,train,4
6565,train,1
11393,train,3
904,train,1
399,train,4
3734,train,3
12360,train,2
12391,train,4
13624,train,1
1104,train,4
1071,train,1
8879,train,1
5252,train,4
6440,train,1
1177,train,1
7511,train,2
10945,train,1
4334,train,1
1892,train,4
7661,train,1
2224,train,2
1927,train,3
12485,train,4
5958,train,4
12478,train,4
1030,train,2
1421,train,4
7705,train,4
13606,train,1
5738,train,4
4473,train,2
3935,train,4
6101,train,2
7017,train,2
12581,train,4
10472,train,1
7877,train,3
9052,train,1
1925,train,1
309,train,4
1286,train,2
6742,train,4
6333,train,2
5152,train,4
11000,train,4
10155,train,1
11703,train,2
1514,train,4
8699,train,3
5196,train,4
9483,train,2
646,train,2
1521,train,2
320,train,4
13237,train,2
989,train,1
8772,train,3
10583,train,4
2139,train,1
13222,train,1
13512,train,1
12389,train,4
3822,train,4
5066,train,2
14353,train,3
6268,train,2
11827,train,3
2044,train,4
6181,train,2
12826,train,1
2071,train,4
4567,train,2
4530,train,3
3082,train,4
8681,train,1
6750,train,3
10577,train,4
3307,train,1
10954,train,3
4730,train,3
10762,train,1
13275,train,1
9158,train,4
13221,train,1
6328,train,2
764,train,2
1780,train,1
13945,train,2
11345,train,2
1068,train,2
4204,train,4
14406,train,3
8197,train,1
7410,train,1
4717,train,2
13152,train,2
3449,train,3
13840,train,2
10165,train,3
7718,train,4
12805,train,2
11146,train,2
5539,train,1
12666,train,1
5191,train,3
4932,train,3
7355,train,4
8936,train,4
4970,train,2
516,train,1
12654,train,3
13364,train,2
12393,train,3
10186,train,4
3347,train,4
3520,train,1
2828,train,4
1515,train,4
6650,train,2
5959,train,4
8714,train,3
3518,train,1
2460,train,1
6823,train,1
348,train,4
12134,train,1
7946,train,1
2263,train,3
3135,train,1
13203,train,2
12048,train,2
11447,train,3
12011,train,1
9335,train,2
2090,train,4
3445,train,1
7176,train,2
11241,train,1
6603,train,1
10406,train,2
1310,train,2
2855,train,3
13037,train,2
3758,train,2
12676,train,2
9993,train,1
5792,train,1
2117,train,3
1653,train,3
13390,train,2
12351,train,1
3875,train,1
13844,train,3
7522,train,1
13235,train,4
9355,train,1
4424,train,3
6058,train,2
2979,train,2
3609,train,3
4016,train,4
3328,train,3
12273,train,2
4859,train,4
1443,train,3
10389,train,1
2768,train,3
2307,train,3
11176,train,1
11334,train,4
9601,train,1
6243,train,1
13359,train,2
10063,train,2
1586,train,2
8788,train,4
5027,train,4
11267,train,2
2984,train,2
7762,train,2
9073,train,1
7276,train,3
10753,train,4
90,train,4
13407,train,1
9496,train,1
12650,train,2
13663,train,2
13466,train,3
971,train,4
3162,train,1
10643,train,1
1193,train,2
9129,train,4
5754,train,1
3886,train,2
2968,train,3
915,train,1
3278,train,4
1143,train,2
12690,train,1
3120,train,3
12942,train,2
11,train,3
7126,train,4
5441,train,2
9339,train,1
9996,train,4
3583,train,4
2043,train,4
11471,train,3
7648,train,3
3408,train,3
12689,train,3
11022,train,3
9970,train,3
5869,train,1
13798,train,3
6351,train,2
6108,train,3
6477,train,1
8658,train,3
3642,train,1
4877,train,4
12912,train,3
7260,train,1
3835,train,3
11329,train,4
12880,train,2
5562,train,2
13116,train,1
6225,train,1
12330,train,1
3573,train,2
7740,train,1
5369,train,2
9806,train,4
8062,train,2
7933,train,3
11411,train,2
7019,train,1
13125,train,1
8313,train,1
10156,train,4
2102,train,2
9256,train,4
3399,train,2
8450,train,4
4249,train,4
13673,train,1
11973,train,4
11451,train,1
8807,train,3
10218,train,3
6289,train,3
7469,train,3
3704,train,3
2427,train,2
2636,train,3
12294,train,2
2275,train,2
10300,train,4
4356,train,1
2541,train,3
2302,train,1
552,train,4
1725,train,4
3070,train,1
9534,train,2
11719,train,3
9213,train,4
693,train,3
13000,train,2
7665,train,1
4924,train,1
14146,train,3
5216,train,2
5165,train,1
1329,train,1
2415,train,3
5942,train,3
5187,train,2
1599,train,2
3763,train,1
13312,train,1
2458,train,1
3982,train,3
7340,train,1
12424,train,4
12313,train,4
1930,train,4
2564,train,4
4355,train,2
10426,train,3
5639,train,3
13233,train,3
7922,train,1
5803,train,4
13987,train,2
10434,train,4
7269,train,2
9110,train,4
5780,train,4
4677,train,2
3845,train,3
7605,train,1
2310,train,4
7021,train,1
10509,train,4
3976,train,3
733,train,1
2710,train,3
13333,train,3
1731,train,2
8994,train,3
7792,train,2
8008,train,4
4768,train,4
6916,train,4
601,train,1
11490,train,4
13428,train,4
1065,train,4
7932,train,3
3129,train,3
5155,train,3
4793,train,1
7338,train,3
11290,train,4
6173,train,4
4380,train,4
9660,train,4
3198,train,3
6999,train,3
7866,train,2
3581,train,1
7569,train,4
4080,train,1
8657,train,3
4801,train,1
3840,train,3
1285,train,2
4637,train,3
14662,train,3
10929,train,3
7299,train,1
5270,train,3
6529,train,4
1149,train,2
10207,train,3
8889,train,3
6749,train,2
11216,train,2
2856,train,4
13724,train,1
1527,train,1
8449,train,4
9324,train,2
11766,train,4
11902,train,3
3811,train,3
10692,train,3
12372,train,2
7173,train,1
8195,train,2
3893,train,4
10555,train,4
13456,train,2
855,train,1
12252,train,1
4479,train,3
12491,train,2
11491,train,2
2304,train,1
2126,train,2
8125,train,2
2047,train,1
10140,train,3
10281,train,3
3371,train,1
297,train,4
7540,train,3
10131,train,3
9677,train,1
453,train,2
12490,train,2
1647,train,1
6551,train,2
3619,train,2
13234,train,4
2091,train,4
2490,train,1
1606,train,4
6894,train,1
6146,train,4
13149,train,2
8607,train,4
2658,train,3
4624,train,2
5295,train,4
7321,train,1
1919,train,4
3713,train,1
2826,train,3
10921,train,1
6061,train,1
2398,train,2
11931,train,3
9013,train,3
5567,train,2
7014,train,1
10421,train,3
1500,train,4
11375,train,1
7237,train,1
7086,train,1
10815,train,4
10906,train,3
3831,train,1
8925,train,4
8723,train,4
7556,train,4
5455,train,3
5254,train,4
5977,train,1
5918,train,1
13387,train,2
11373,train,3
893,train,3
10594,train,4
13251,train,1
7332,train,2
9187,train,4
3257,train,2
3389,train,2
13305,train,2
5864,train,3
3841,train,3
3897,train,1
10349,train,2
11875,train,2
10756,train,2
4867,train,2
7868,train,1
10267,train,4
859,train,4
4980,train,1
3538,train,1
6026,train,2
7371,train,3
11486,train,3
14037,train,2
304,train,4
13953,train,3
10944,train,2
3166,train,3
1829,train,1
5390,train,1
2362,train,3
2898,train,4
12803,train,2
13372,train,2
12295,train,2
4277,train,4
7802,train,3
6641,train,1
3932,train,3
7750,train,4
2489,train,2
5865,train,2
749,train,2
4038,train,4
13183,train,1
1295,train,1
940,train,4
11680,train,1
2866,train,1
3588,train,3
339,train,4
5310,train,4
6362,train,1
2613,train,4
11007,train,3
11414,train,2
13658,train,1
3224,train,1
3762,train,1
3590,train,4
4523,train,3
12725,train,1
2355,train,2
11722,train,2
6236,train,3
5227,train,1
4353,train,2
866,train,3
13838,train,2
9762,train,1
1462,train,4
5703,train,2
216,train,4
13572,train,1
5530,train,2
7704,train,4
11968,train,1
6154,train,2
4401,train,4
6710,train,2
8435,train,4
6685,train,1
177,train,4
842,train,1
954,train,1
6721,train,1
7572,train,4
6343,train,3
1722,train,3
586,train,1
8522,train,1
214,train,4
2769,train,3
10229,train,2
13564,train,2
12697,train,2
6944,train,3
9521,train,2
7941,train,4
1231,train,2
1093,train,2
4625,train,1
12846,train,4
10280,train,3
4675,train,4
12934,train,2
10790,train,4
10322,train,2
9596,train,2
2580,train,3
521,train,1
11405,train,4
719,train,1
11254,train,2
11517,train,1
1613,train,4
13884,train,3
12123,train,2
3505,train,3
4992,train,1
492,train,1
8259,train,3
117,train,4
10433,train,4
12773,train,2
9562,train,2
9653,train,3
164,train,4
187,train,4
8483,train,3
9516,train,3
8624,train,4
10457,train,2
2540,train,3
4594,train,4
6744,train,2
5428,train,4
4658,train,1
8694,train,3
10014,train,3
8391,train,2
2394,train,4
12388,train,3
10549,train,3
8454,train,2
6668,train,2
1687,train,4
2056,train,2
4733,train,1
5220,train,2
489,train,2
13583,train,1
2112,train,3
1954,train,3
11724,train,2
8045,train,3
11107,train,1
2441,train,1
8989,train,2
13207,train,2
3965,train,4
3909,train,3
3504,train,2
1362,train,3
2946,train,4
10932,train,3
6321,train,4
9117,train,1
5005,train,4
1941,train,2
3813,train,3
12007,train,4
7330,train,2
11787,train,1
3091,train,2
12310,train,2
6532,train,1
9984,train,2
4554,train,3
1573,train,4
11608,train,2
13049,train,1
8931,train,4
7584,train,4
4663,train,3
4783,train,2
4874,train,1
9940,train,4
1207,train,1
3665,train,2
2002,train,4
12470,train,2
8441,train,3
13028,train,2
1144,train,1
1328,train,2
5796,train,2
7152,train,1
6969,train,2
3530,train,3
12898,train,4
11389,train,1
12594,train,2
5723,train,2
282,train,4
8302,train,4
3246,train,4
1019,train,1
5569,train,1
638,train,1
634,train,2
8504,train,2
14484,train,3
11733,train,4
12407,train,1
5370,train,1
7346,train,3
13828,train,2
5286,train,3
9909,train,3
7674,train,4
1733,train,3
7045,train,2
2024,train,2
1158,train,4
550,train,4
7368,train,3
12652,train,2
7418,train,1
7574,train,2
3707,train,2
5437,train,2
5928,train,3
11735,train,2
8590,train,4
12610,train,2
10084,train,4
6162,train,4
10190,train,2
10097,train,1
13899,train,2
7711,train,2
11593,train,1
2272,train,3
703,train,1
9565,train,2
13146,train,1
14468,train,3
2422,train,1
9057,train,2
7018,train,1
14077,train,3
4990,train,1
392,train,4
9629,train,4
10784,train,3
11256,train,1
6583,train,1
7347,train,3
13448,train,1
3808,train,4
4227,train,1
5258,train,4
10150,train,4
10367,train,4
13938,train,2
10299,train,4
5197,train,4
14148,train,3
7765,train,4
1678,train,2
2642,train,1
8707,train,4
12010,train,2
4365,train,3
12970,train,1
11811,train,4
1001,train,2
1118,train,2
1601,train,2
14021,train,2
11066,train,1
12221,train,3
10089,train,2
10,train,3
7093,train,2
13097,train,4
12822,train,2
4914,train,4
4897,train,2
1600,train,2
6537,train,3
10500,train,4
674,train,3
11778,train,4
6017,train,1
2267,train,3
10818,train,2
1274,train,3
6636,train,1
13651,train,2
10917,train,3
11817,train,2
692,train,1
11777,train,3
963,train,4
8479,train,3
7402,train,2
2743,train,3
13201,train,1
9738,train,2
12830,train,1
11989,train,4
6354,train,2
4703,train,3
10206,train,4
4206,train,4
7348,train,4
13070,train,1
1781,train,1
8804,train,4
9794,train,2
12624,train,4
9863,train,4
6325,train,1
2400,train,2
4720,train,2
8945,train,1
9326,train,1
382,train,4
3411,train,3
1442,train,1
14552,train,3
10778,train,4
8371,train,2
2878,train,4
7507,train,1
12296,train,2
1476,train,1
8644,train,2
7111,train,2
10425,train,3
10441,train,3
10738,train,4
11441,train,1
11939,train,2
9231,train,2
2205,train,2
8146,train,1
6313,train,1
13894,train,2
2315,train,2
8322,train,4
11936,train,4
11502,train,4
580,train,1
11240,train,2
9296,train,3
9716,train,3
1795,train,1
7781,train,3
10789,train,4
2740,train,3
12951,train,3
2536,train,4
9947,train,4
9128,train,4
8400,train,1
9903,train,4
10189,train,1
3315,train,1
13058,train,4
11877,train,1
625,train,2
9778,train,2
3228,train,1
4431,train,2
11422,train,2
6455,train,2
12126,train,3
13240,train,2
3083,train,4
1899,train,4
11949,train,2
1547,train,2
4326,train,3
7612,train,1
7942,train,2
10419,train,3
8689,train,4
8979,train,4
10363,train,3
6671,train,4
9718,train,4
5879,train,3
3108,train,3
8895,train,1
11832,train,3
342,train,4
11465,train,1
1114,train,1
7151,train,1
4322,train,3
2982,train,1
672,train,3
10951,train,4
10359,train,3
7438,train,4
12365,train,1
14111,train,3
6942,train,3
292,train,4
707,train,1
162,train,4
12715,train,1
1847,train,1
10713,train,1
4183,train,1
14332,train,3
11929,train,3
1335,train,1
4631,train,3
3200,train,2
9963,train,4
4947,train,3
1338,train,3
6166,train,2
5077,train,3
7200,train,3
1485,train,2
11770,train,1
10981,train,4
7273,train,1
5003,train,3
12892,train,1
220,train,4
460,train,2
11540,train,2
462,train,2
7837,train,3
4961,train,1
11318,train,2
9680,train,4
10669,train,4
9398,train,4
4121,train,4
44,train,3
3512,train,2
3636,train,1
10922,train,4
8680,train,1
7135,train,4
9026,train,4
11312,train,3
6696,train,2
8737,train,2
11763,train,4
5787,train,1
1916,train,3
2859,train,3
6994,train,1
9530,train,3
11390,train,2
274,train,4
10849,train,2
7389,train,3
1541,train,4
3746,train,1
11229,train,4
10915,train,2
8118,train,4
11398,train,3
3340,train,4
12477,train,3
567,train,2
7939,train,4
11726,train,2
9106,train,4
12278,train,1
10061,train,4
2825,train,3
9249,train,3
1762,train,2
3453,train,3
3720,train,3
6431,train,2
1843,train,4
9828,train,1
5134,train,3
11769,train,2
2122,train,2
6927,train,2
4230,train,1
2327,train,2
3882,train,2
